Region,Original_crop,Crop_scientific_name,Crop_component,Variable,Units,Value,Primary_reference_of_dataset,Reference_where_data_were_collated,Website_of_source_of_collated_data,Table_in_reference,,,,,,,,,,,,
Australia,Sorghum,Sorghum bicolor,Crop_products,Minimum_Grain_yield_kg_DM_ha,kg dry matter per hectare,80,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Triticale,Triticum durum X Secale cereale,Crop_products,Minimum_Grain_yield_kg_DM_ha,kg dry matter per hectare,52,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Field pea,Pisum sativum,Crop_products,Minimum_Grain_yield_kg_DM_ha,kg dry matter per hectare,150,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Chickpea,Cicer arietinum,Crop_products,Minimum_Grain_yield_kg_DM_ha,kg dry matter per hectare,0,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Faba bean,Vicia faba,Crop_products,Minimum_Grain_yield_kg_DM_ha,kg dry matter per hectare,163,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lentil,Lens culinaris,Crop_products,Minimum_Grain_yield_kg_DM_ha,kg dry matter per hectare,0,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Maize,Zea mays,Crop_products,Minimum_Grain_yield_kg_DM_ha,kg dry matter per hectare,1445,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Vetch,Vicia sativa,Crop_products,Minimum_Grain_yield_kg_DM_ha,kg dry matter per hectare,0,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Peanut,Arachis hypogea,Crop_products,Minimum_Grain_yield_kg_DM_ha,kg dry matter per hectare,51,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Wheat,Triticum aestivum,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,8600,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Barley,Hordeum vulgare,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,8180,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lupin,Lupinus angustifolius,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,4482,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Canola,Brassica napus,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,5160,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Oat,Avena sativa,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,6840,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Sorghum,Sorghum bicolor,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,10000,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Triticale,Triticum durum X Secale cereale,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,7264,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Field pea,Pisum sativum,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,4535,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Chickpea,Cicer arietinum,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,4033,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Faba bean,Vicia faba,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,5752,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lentil,Lens culinaris,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,4134,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Maize,Zea mays,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,14400,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Vetch,Vicia sativa,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,2830,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Peanut,Arachis hypogea,Crop_products,Maximum_Grain_yield_kg_DM_ha,kg dry matter per hectare,6000,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Wheat,Triticum aestivum,Crop_products,Mean_Harvest_index,Proportion,0.37,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Barley,Hordeum vulgare,Crop_products,Mean_Harvest_index,Proportion,0.38,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lupin,Lupinus angustifolius,Crop_products,Mean_Harvest_index,Proportion,0.3,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Canola,Brassica napus,Crop_products,Mean_Harvest_index,Proportion,0.28,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Oat,Avena sativa,Crop_products,Mean_Harvest_index,Proportion,0.21,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Sorghum,Sorghum bicolor,Crop_products,Mean_Harvest_index,Proportion,0.46,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Triticale,Triticum durum X Secale cereale,Crop_products,Mean_Harvest_index,Proportion,0.34,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Field pea,Pisum sativum,Crop_products,Mean_Harvest_index,Proportion,0.36,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Chickpea,Cicer arietinum,Crop_products,Mean_Harvest_index,Proportion,0.37,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Faba bean,Vicia faba,Crop_products,Mean_Harvest_index,Proportion,0.44,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lentil,Lens culinaris,Crop_products,Mean_Harvest_index,Proportion,0.33,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Maize,Zea mays,Crop_products,Mean_Harvest_index,Proportion,0.52,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Vetch,Vicia sativa,Crop_products,Mean_Harvest_index,Proportion,0.38,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Peanut,Arachis hypogea,Crop_products,Mean_Harvest_index,Proportion,0.33,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Wheat,Triticum aestivum,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",1266,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Barley,Hordeum vulgare,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",117,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lupin,Lupinus angustifolius,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",229,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Canola,Brassica napus,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",117,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Oat,Avena sativa,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",21,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Sorghum,Sorghum bicolor,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",78,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Triticale,Triticum durum X Secale cereale,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",10,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Field pea,Pisum sativum,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",185,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Chickpea,Cicer arietinum,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",188,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Faba bean,Vicia faba,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",48,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lentil,Lens culinaris,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",44,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Maize,Zea mays,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",7,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Vetch,Vicia sativa,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",23,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Peanut,Arachis hypogea,Crop_products,n_Harvest_index,"Integer, number of values mean harvest index is made up of",32,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Wheat,Triticum aestivum,Crop_products,Minimum_Harvest_index,Proportion,0.08,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Barley,Hordeum vulgare,Crop_products,Minimum_Harvest_index,Proportion,0.09,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lupin,Lupinus angustifolius,Crop_products,Minimum_Harvest_index,Proportion,0.04,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Canola,Brassica napus,Crop_products,Minimum_Harvest_index,Proportion,0.04,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Oat,Avena sativa,Crop_products,Minimum_Harvest_index,Proportion,0.11,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Sorghum,Sorghum bicolor,Crop_products,Minimum_Harvest_index,Proportion,0.14,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Triticale,Triticum durum X Secale cereale,Crop_products,Minimum_Harvest_index,Proportion,0.28,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Field pea,Pisum sativum,Crop_products,Minimum_Harvest_index,Proportion,0.06,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Chickpea,Cicer arietinum,Crop_products,Minimum_Harvest_index,Proportion,0.06,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Faba bean,Vicia faba,Crop_products,Minimum_Harvest_index,Proportion,0.11,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lentil,Lens culinaris,Crop_products,Minimum_Harvest_index,Proportion,0.06,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Maize,Zea mays,Crop_products,Minimum_Harvest_index,Proportion,0.41,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Vetch,Vicia sativa,Crop_products,Minimum_Harvest_index,Proportion,0.16,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Peanut,Arachis hypogea,Crop_products,Minimum_Harvest_index,Proportion,0.02,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
